,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
867,2000.0,3.0,2.5,4000.0,2020.0,472 Wilson Ave,Single Family Home,Eltingville,Staten Island,835000.0
868,1920.0,5.0,3.0,4000.0,1925.0,2049 W 5th St,Single Family Home,Gravesend,Brooklyn,1350000.0
869,1820.0,3.0,2.0,5406.0,1965.0,23 Ocean Ter,Single Family Home,Todt Hill,Staten Island,823888.0
870,3200.0,4.0,3.5,8648.0,1980.0,67 Marvin Rd,Single Family Home,Woodrow,Staten Island,980000.0
871,2927.0,4.0,3.5,4132.0,2008.0,16 Covington Cir,Single Family Home,Huguenot,Staten Island,1175000.0
872,1452.0,3.0,2.5,3182.0,1920.0,3 W Raleigh Ave,Single Family Home,West Brighton,Staten Island,690000.0
873,1648.0,4.0,2.0,3000.0,1915.0,311 Clinton B Fiske Ave,Single Family Home,Westerleigh,Staten Island,680000.0
874,1036.0,2.0,1.5,760.0,1984.0,34 Greentree Ln,Condo,Bulls Head,Staten Island,430000.0
875,1600.0,3.0,2.5,2000.0,2000.0,127 Baden Pl,Single Family Home,Midland Beach,Staten Island,562000.0
876,1216.0,3.0,1.5,2500.0,1972.0,363 Melba St,Single Family Home,Manor Heights,Staten Island,600000.0
877,2288.0,3.0,2.0,6000.0,1945.0,5 Dent Rd,Single Family Home,Great Kills,Staten Island,625000.0
878,1600.0,3.0,3.5,2025.0,1992.0,2142 Richmond Rd,Single Family Home,Grant City,Staten Island,580000.0
879,2000.0,3.0,1.5,2375.0,2010.0,218 Hamilton Ave,Single Family Home,St. George,Staten Island,508000.0
880,1656.0,3.0,1.5,3825.0,1915.0,216 Deems Ave,Single Family Home,Westerleigh,Staten Island,555000.0
881,1540.0,3.0,2.0,1274.0,1996.0,118 Kenilworth Ave,Condo,Eltingville,Staten Island,560000.0
882,1240.0,3.0,2.5,500.0,1996.0,40 Sable Loop,Single Family Home,Great Kills,Staten Island,435000.0
883,945.0,1.0,1.0,476.0,1986.0,5 Vogel Ln,Condo,Westerleigh,Staten Island,345000.0
884,1096.0,2.0,1.0,1096.0,1991.0,16 Jupiter Ln,Condo,Graniteville,Staten Island,290000.0
885,3864.0,3.0,2.5,3720.0,2020.0,157 Marine Way,Single Family Home,New Dorp Beach,Staten Island,849000.0
886,1555.0,3.0,1.5,1307.0,1987.0,88-09 249 St,Single Family Home,Bellerose,New York,620000.0
887,1422.0,3.0,2.0,1742.0,1915.0,91-38 88th St,Single Family Home,Woodhaven,New York,605000.0
888,1132.0,3.0,2.5,3049.0,1935.0,114-19 168th St,Single Family Home,St. Albans,Queens,550000.0
889,5482.0,6.0,7.5,38332.8352,1999.0,69 Coventry Rd,Single Family Home,Todt Hill,Staten Island,3000000.0
890,1116.0,3.0,2.0,2833.0,1925.0,24 9th St,Single Family Home,New Dorp,Staten Island,635000.0
891,1650.0,4.0,2.5,5000.0,1965.0,265 Adelaide Ave,Single Family Home,Oakwood,Staten Island,690000.0
892,1800.0,3.0,1.5,5700.0,1899.0,51 Simonson Ave,Single Family Home,Elm Park,Staten Island,485000.0
893,2200.0,3.0,2.5,3036.0,2003.0,117 Ridgewood Ave,Single Family Home,Eltingville,Staten Island,855000.0
894,1397.0,3.0,2.5,3420.0,2008.0,16 Swinnerton St,Single Family Home,Tottenville,Staten Island,695000.0
895,13800.0,26.0,15.0,5121.0,1930.0,85 Ann St,Multi-Family Home,Port Richmond,Staten Island,2250000.0
896,1421.0,4.0,1.5,3750.0,1920.0,20 Wheeler Ave,Single Family Home,Westerleigh,Staten Island,578000.0
897,1476.0,3.0,1.5,3278.0,1970.0,12 Bass St,Single Family Home,Westerleigh,Staten Island,585000.0
898,2568.0,5.0,3.5,4200.0,1970.0,50 Bowdoin St,Single Family Home,New Springville,Staten Island,850000.0
899,1794.0,4.0,3.5,3540.0,1979.0,205 Annadale Rd,Single Family Home,Eltingville,Staten Island,699000.0
900,1216.0,3.0,2.5,2009.0,1996.0,195 Maryland Ave,Condo,Rosebank,Staten Island,588000.0
901,2088.0,4.0,3.0,2300.0,1980.0,103 Alexander Ave,Single Family Home,Eltingville,Staten Island,650000.0
902,1400.0,2.0,1.5,1267.0,1987.0,33 Carlyle Grn,Single Family Home,Arden Heights,Staten Island,440000.0
903,1152.0,3.0,1.0,5850.0,1955.0,388 Lyndale Ave,Single Family Home,Eltingville,Staten Island,620000.0
904,1125.0,5.0,2.5,4000.0,1966.0,461 Oakdale St,Single Family Home,Eltingville,Staten Island,690000.0
905,2102.0,3.0,1.5,5895.0,2000.0,302 Slater Blvd,Single Family Home,Ocean Breeze,Staten Island,516450.0
906,2440.0,6.0,5.0,6300.0,2019.0,5411 Arthur Kill Rd,Single Family Home,Tottenville,Staten Island,850000.0
907,3347.0,6.0,5.0,6304.0,2020.0,10 Serenity Way,Single Family Home,New Dorp,Staten Island,825000.0
908,1701.0,3.0,2.0,3920.0,1945.0,79-26 212 St,Single Family Home,Bayside,New York,915000.0
909,929.0,1.0,1.5,353.0,1996.0,161 Emily Ln,Condo,Eltingville,Staten Island,295000.0
910,646.0,2.0,1.5,1742.0,1950.0,107-20 Watson Pl,Single Family Home,Jamaica,New York,424000.0
911,1480.0,2.0,1.0,2800.0,1925.0,101 Coursen Pl,Single Family Home,Stapleton,Staten Island,389000.0
912,1514.0,3.0,1.0,3049.0,1925.0,112-12 203rd St,Single Family Home,Hollis,New York,540000.0
913,2168.0,5.0,3.0,2614.0,1915.0,84-07 104th St,Single Family Home,Richmond Hill,New York,875000.0
914,2400.0,3.0,4.0,4000.0,2021.0,347 Ross Ave,Single Family Home,New Dorp,Staten Island,1100000.0
915,1224.0,3.0,2.0,1742.0,1940.0,67-119 Clyde St,Single Family Home,Forest Hills,New York,935000.0
916,2192.0,3.0,2.5,5000.0,1979.0,83 Augusta Ave,Single Family Home,Eltingville,Staten Island,930000.0
917,1368.0,3.0,1.5,5535.0,1987.0,185 Rye Ave,Single Family Home,Eltingville,Staten Island,645000.0
918,1680.0,3.0,2.5,2225.0,2004.0,85 Livingston Ave,Single Family Home,Manor Heights,Staten Island,620000.0
919,1204.0,3.0,2.5,2170.0,2004.0,20 Calvanico Ln,Condo,Travis - Chelsea,Staten Island,520000.0
920,1392.0,3.0,1.5,1783.0,1975.0,24 Kyle Ct,Condo,Arden Heights,Staten Island,520000.0
921,2250.0,3.0,3.0,4000.0,1935.0,80 Grant Pl,Single Family Home,Grant City,Staten Island,610000.0
922,3286.0,6.0,3.5,6708.0,2020.0,23 Herbert St,Single Family Home,Prince's Bay,Staten Island,1070000.0
923,1450.0,3.0,1.5,1450.0,1978.0,167 Rolling Hill Grn,Condo,Arden Heights,Staten Island,445000.0
924,3864.0,14.0,4.0,6350.0,1942.0,89-91 Laurel Ave,Multi-Family Home,Stapleton,Staten Island,885000.0
925,1152.0,3.0,2.0,3049.0,1925.0,53-64 64th St,Single Family Home,Maspeth,New York,795000.0
926,1140.0,4.0,2.0,3920.0,1950.0,104-58 214th St,Single Family Home,Queens Village,New York,657000.0
927,1766.0,4.0,2.0,4662.0,1920.0,416 College Ave,Single Family Home,Westerleigh,Staten Island,678000.0
928,2490.0,2.0,2.5,3547.0,2007.0,40 Tides Ln,Single Family Home,Charleston,Staten Island,675000.0
929,1360.0,4.0,2.0,6250.0,1935.0,31 Hillside Ter,Single Family Home,Great Kills,Staten Island,620000.0
930,1771.0,4.0,2.0,4100.0,1977.0,715 Katan Ave,Single Family Home,Eltingville,Staten Island,700000.0
931,1686.0,3.0,2.0,4000.0,1925.0,40 Sterling Ave,Single Family Home,New Dorp,Staten Island,650000.0
932,1408.0,3.0,2.5,2342.0,1978.0,410 Montreal Ave,Single Family Home,Oakwood,Staten Island,628000.0
933,1870.0,3.0,2.5,2750.0,1970.0,23 Stobe Ave,Single Family Home,Dongan Hills,Staten Island,540333.0
934,1080.0,3.0,1.5,2070.0,1986.0,7 McCormick Pl,Condo,South Beach,Staten Island,410000.0
