,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
1865,,2.0,1.5,,1940.0,20 Plaza St E Apt B9,,Prospect Heights,Brooklyn,1250000.0
1866,1412.0,3.0,2.0,,2007.0,560 Carroll St Apt 3D,,Park Slope,Brooklyn,1600000.0
1867,1000.0,2.0,1.0,,,2531 E 7th St Apt 2L,,Sheepshead Bay,Brooklyn,375000.0
1868,1122.0,2.0,2.0,,2006.0,517 W 46th St Apt 402,,Hell's Kitchen,Manhattan,1299000.0
1869,1261.0,2.0,2.0,,2019.0,192 8th Ave Apt 2,,Chelsea,Manhattan,2499999.0
1870,,2.0,2.0,,1927.0,639 W End Ave Unit 2B,,Upper West Side,Manhattan,1550000.0
1871,1200.0,3.0,2.0,,1962.0,401 E 65th St Apt 7A,,Upper East Side,Manhattan,1260000.0
1872,789.0,1.0,1.0,,2007.0,1 Northside Piers Apt 21H,,Williamsburg,Brooklyn,1145000.0
1873,1800.0,6.0,3.0,2000.0,1910.0,195 Palmetto St,,Bushwick,Brooklyn,705000.0
1874,629.0,1.0,1.0,629.0,1988.0,120 Wellington Ct Apt 1C,,New Springville,Staten Island,300000.0
1875,750.0,1.0,1.0,,2010.0,152 E 118th St Apt 6B,,Harlem,Manhattan,405000.0
1876,1280.0,3.0,2.0,,2003.0,28 Bay 26 St Unit 101,,Bath Beach,Brooklyn,700000.0
1877,,1.0,1.0,,1961.0,201 W 21st St Apt 8J,,Chelsea,Manhattan,767500.0
1878,1305.0,2.0,2.5,,1963.0,10 E 70th St Apt 9B,,Upper East Side,Manhattan,1200000.0
1879,2000.0,3.0,2.0,,1974.0,300 E 59th St Units 3304 &amp; 3305,,Midtown East,New York,1950000.0
1880,750.0,1.0,1.0,750.0,1974.0,416 Maryland Ave Apt 1A,,Rosebank,Staten Island,245000.0
1881,650.0,1.0,1.0,,1964.0,301 E 48th St Apt 9L,,Midtown East,New York,580000.0
1882,,2.0,1.0,,1910.0,22 Leroy St Apt 21,,West Village,Manhattan,795000.0
1883,,0.0,1.0,,1930.0,166 W 22nd St Apt 1D,,Chelsea,Manhattan,389000.0
1884,2020.0,3.0,3.0,,1929.0,180 E 79th St Apt 7D,,Upper East Side,Manhattan,2325000.0
1885,,1.0,1.0,,1947.0,215 E 79th St Apt 5B,,Upper East Side,Manhattan,925000.0
1886,1020.0,2.0,1.0,,,2652 Cropsey Ave Apt 12G,,Gravesend,Brooklyn,377500.0
1887,1002.0,2.0,2.0,,1988.0,250 E 40th St Apt 17B,,Murray Hill,Manhattan,1250000.0
1888,,0.0,1.0,,1964.0,7 E 14th St Apt 1026,,Union Square,Manhattan,450000.0
1889,,0.0,1.0,,1984.0,400 E 70th St Apt 507,,Upper East Side,Manhattan,500000.0
1890,,1.0,1.0,,1920.0,447 10th St Apt 2B,,Park Slope,Brooklyn,550000.0
1891,,,0.0,6489.0,,2455 Richmond Rd,,New Dorp,Staten Island,
1892,1200.0,3.0,1.5,,1903.0,45 W 110th St Apt 5B,,Harlem,Manhattan,700000.0
1893,2100.0,6.0,4.5,2614.0,2007.0,126-13 11th Ave,,College Point,New York,1220000.0
1894,,4.0,1.5,1742.0,1945.0,75-24 Vleigh Pl,,Kew Gardens Hills,Queens,765000.0
1895,850.0,2.0,1.0,,1935.0,30-47 Hobart St Unit D6N,,Woodside,New York,520000.0
1896,,,,,1901.0,371 1st St,,Park Slope,Brooklyn,
1897,,3.0,1.5,3920.0,1930.0,49-17 Overbrook St,Single Family Home,Douglaston,Queens,991000.0
1898,,0.0,1.0,,1961.0,180 W End Ave Apt 25K,,Upper West Side,Manhattan,540000.0
1899,,3.0,2.0,2500.0,1955.0,9715 Avenue K,,Canarsie,Brooklyn,600000.0
1900,1100.0,3.0,2.0,128502.11800000002,1987.0,25-22 120th St,,College Point,Queens,590000.0
1901,700.0,1.0,1.0,,1950.0,35-44 Utopia Pkwy Unit A4,,Flushing,New York,210000.0
1902,3168.0,6.0,3.0,2552.0,1945.0,8805 26th Ave,Multi-Family Home,Gravesend,Brooklyn,1230000.0
1903,1540.0,2.0,2.0,1600.0,1935.0,2028 Bragg St,,Sheepshead Bay,Brooklyn,720000.0
1904,1258.0,3.0,2.5,2100.0,2020.0,204 Cuba Ave,Single Family Home,Oakwood,Staten Island,648000.0
1905,,3.0,1.5,2614.0,1920.0,167 Beach 3rd St,Single Family Home,Far Rockaway,New York,490000.0
1906,550.0,0.0,1.0,,1932.0,405 W 23rd St Apt 5K,,Chelsea,Manhattan,649000.0
1907,,1.0,1.0,,1952.0,220 Congress St Apt 2E,,Cobble Hill,Brooklyn,600000.0
1908,0.0,,,,,19936 21st Ave # 1144,,Clearview,Queens,
1909,0.0,,,,,37 W 12th St Apt 7H,,Greenwich Village,Manhattan,
1910,0.0,,,,,16241 Powells Cove Blvd Apt 5K,,Whitestone,New York,
1911,0.0,,,,,377 Bay 8th St # 2B,,New Dorp,Staten Island,
1912,0.0,,,4678.0,1925.0,12409 15th Ave,Multi-Family Home,College Point,New York,
1913,0.0,,,,,1 Sheridan Sq Apt 7F,,West Village,Manhattan,
1914,0.0,,,3300.0,1930.0,9405 216th St,Single Family Home,Queens Village,Queens,
1915,0.0,,,2500.0,1930.0,8112 91st Ave,Multi-Family Home,Woodhaven,New York,
1916,0.0,,,1685.0,1970.0,16012 45th Ave,,Flushing,Queens,
1917,0.0,,,3122.0,1925.0,14 Barbey St,,Cypress Hills,Brooklyn,
1918,0.0,,,,2014.0,338 Berry St Apt 5B,,Williamsburg,Brooklyn,
1919,0.0,,,2667.0,2003.0,2215 E 69th St,,Bergen Beach,Brooklyn,
1920,0.0,,,1900.0,1960.0,583 E 87th St,,Canarsie,Brooklyn,
1921,0.0,,,2700.0,1940.0,355 Avenue W,,Gravesend,Brooklyn,
1922,0.0,,,,,4425 Macnish St Apt 4E,,Elmhurst,New York,
1923,3102.0,8.0,5.0,,1930.0,410 E 3rd St,,Kensington,Brooklyn,1850000.0
1924,0.0,,,,,44 Little Neck Rd # 4V,,Little Neck,New York,
1925,0.0,,,,,1608 Ocean Pkwy Apt 5E,,Midwood,Brooklyn,
1926,0.0,,,,,230 Jay St Apt 8J,,Downtown Brooklyn,New York,
1927,0.0,,,,,2600 E 21st St Apt 4F,,Sheepshead Bay,Brooklyn,
1928,0.0,,,,,215 E 24th St Apt 505,,Kips Bay,Manhattan,
1929,0.0,,,2000.0,1930.0,877 E 37th St,,East Flatbush,Brooklyn,
1930,0.0,,,2375.0,1905.0,167 Barbey St,,Cypress Hills,Brooklyn,
1931,0.0,,,2798.0,1925.0,13118 Sutter Ave,,South Ozone Park,New York,
1932,0.0,,,,2004.0,13203 Sanford Ave Apt 5E,,Flushing,New York,
1933,0.0,,,854.0,1910.0,2401 Snyder Ave,,Flatbush,Brooklyn,
1934,0.0,,,2364.0,1920.0,9152 116th St,,Richmond Hill,New York,
1935,0.0,,,1600.0,1940.0,549 E 49th St,,East Flatbush,Brooklyn,
1936,0.0,,,,1916.0,70 Washington St Apt 9F,,DUMBO,Brooklyn,
1937,0.0,,,2600.0,1930.0,22182 91st Ave,Single Family Home,Queens Village,New York,
1938,0.0,,,2433.0,1930.0,6826 75th St,,Middle Village,New York,
1939,0.0,,,5000.0,1960.0,22044 137th Ave,,Laurelton,Queens,
1940,0.0,,,,,224 22nd St Apt 4A,,Greenwood Heights,Brooklyn,
1941,0.0,,,,,13635 Maple Ave Apt 5F,,Flushing,New York,
1942,0.0,,,2500.0,1925.0,6109 59th Dr,,Maspeth,New York,
1943,0.0,,,36590.4336,1949.0,6360 102nd St # 000E11,,Rego Park,Queens,
1944,0.0,,,,,400 E 85th St Apt 12F,,Upper East Side,Manhattan,
1945,0.0,,,,,340 E 74th St Apt 11C,,New Dorp,Staten Island,
1946,0.0,,,,,1149 Prospect Ave Apt 2L,,Windsor Terrace,Brooklyn,
1947,0.0,,,,,333 Sackett St # 2,,Carroll Gardens,Brooklyn,
1948,0.0,,,,,230 E 15th St Apt 4L,,Gramercy Park,Manhattan,
1949,0.0,,,,2015.0,250 South St Unit 41A,,New Dorp,Staten Island,
1950,0.0,,,,1964.0,601 Surf Ave Apt 11N,,Coney Island,Brooklyn,
1951,0.0,,,3125.0,1920.0,298 Grant Ave,,Cypress Hills,Brooklyn,
1952,0.0,,,,1962.0,343 E 30th St Apt 19A,,Kips Bay,Manhattan,
1953,0.0,,,,1910.0,161 W 133rd St Apt 1B,,Harlem,Manhattan,
1954,0.0,,,,,1601 3rd Ave Apt 17E,,Upper East Side,Manhattan,
1955,0.0,,,,1988.0,415 E 37th St Apt 18B,,Murray Hill,Manhattan,
1956,0.0,,,3900.0,1955.0,15714 Locke Ave,Single Family Home,Whitestone,New York,
1957,0.0,,,1816.0,1950.0,16805 144th Ter,,Springfield Gardens,New York,
1958,0.0,,,,,118 E 60th St Apt 8D,,Upper East Side,Manhattan,
1959,0.0,,,,,20 E 88th St Apt 1F,,Upper East Side,Manhattan,
1960,0.0,,,,,2621 Palisade Ave Apt 17H,,Riverdale,Bronx,
1961,0.0,,,10.2,1985.0,1317 Michael Ct # 1591,,Bayside,Queens,
1962,0.0,,,,,170 Broadway Apt 3A,,Williamsburg,Brooklyn,
1963,0.0,,,2442.0,2019.0,1368 E 69th St,,Bergen Beach,Brooklyn,
1964,0.0,,,2500.0,,1825 Palmetto St,,Ridgewood,New York,
1965,0.0,,,13939.2128,1900.0,1965 Broadway # 5N,,New Dorp,Staten Island,
1966,0.0,,,,,6011 Broadway Apt 6E,,Woodside,New York,
1967,0.0,,,,,3304 Junction Blvd Apt 6M,,Jackson Heights,New York,
1968,0.0,,,,,33 E 22nd St Apt 4A,,Flatiron District,Manhattan,
1969,0.0,,,,,1825 Madison Ave Apt 3K,,New Dorp,Staten Island,
1970,0.0,,,,,444 E 75th St Apt 14H,,Upper East Side,Manhattan,
1971,0.0,,,,,444 E 75th St Apt 14H,,Upper East Side,Manhattan,
1972,0.0,,,1803.0,1920.0,8416 91st Ave,,Woodhaven,New York,
1973,0.0,,,4000.0,1993.0,12815 149th St,,South Jamaica,Queens,
1974,0.0,,,,1996.0,24145 Oak Park Dr # 46B,,Douglaston,Queens,
1975,0.0,,,4000.0,1950.0,25747 148th Dr,Single Family Home,Rosedale,New York,
1976,0.0,,,,,65 Oceana Dr E Unit 1A,,Brighton Beach,Brooklyn,
1977,0.0,,,19602.018,1961.0,333 E 34th St Apt 2E,,Murray Hill,Manhattan,
1978,0.0,,,1837.0,1910.0,347 Autumn Ave,,East New York,Brooklyn,
1979,0.0,,,884.0,1915.0,10830 35th Ave,,Corona,New York,
1980,0.0,,,,,11101 73rd Ave Unit 5A,,Flushing,Queens,
1981,4550.0,4.0,3.5,11325.6104,1984.0,1336 Woodrow Rd,,Woodrow,Staten Island,970000.0
1982,4550.0,4.0,3.5,11325.6104,1984.0,1336 Woodrow Rd,Single Family Home,Woodrow,Staten Island,970000.0
1983,2430.0,4.0,,8000.0,1935.0,67 Hunton St,Single Family Home,Concord,Staten Island,1400000.0
1984,1458.0,3.0,2.0,,1976.0,33 Joseph Ln Unit A,,Grasmere,Staten Island,599000.0
1985,2372.0,4.0,2.5,2500.0,1984.0,449 Fanning St,Single Family Home,Manor Heights,Staten Island,685000.0
1986,3100.0,5.0,5.0,10018.809200000002,1999.0,42 Sherwood Ave,Single Family Home,Pleasant Plains,Staten Island,950000.0
1987,2700.0,5.0,3.5,7800.0,1988.0,162 Portage Ave,Single Family Home,Manor Heights,Staten Island,800000.0
1988,1400.0,2.0,2.0,2970.0,1920.0,60 Josephine St,Single Family Home,Westerleigh,Staten Island,519999.0
1989,2112.0,3.0,2.0,3400.0,1920.0,92 Hanover Ave,Single Family Home,Prince's Bay,Staten Island,697000.0
1990,2097.0,4.0,1.5,5874.0,1964.0,92 Bolivar St,Single Family Home,Todt Hill,Staten Island,860000.0
1991,1660.0,3.0,2.5,2113.0,1998.0,27 Forest Ave,Single Family Home,Tompkinsville,Staten Island,594000.0
1992,3024.0,11.0,5.0,1200.0,1925.0,6726 13th Ave,,Dyker Heights,Brooklyn,1399000.0
1993,992.0,2.0,2.0,1384.0,1950.0,8849 18th Ave,,Bath Beach,Brooklyn,855000.0
1994,1280.0,3.0,1.5,2424.0,1975.0,212 Brookfield Ave,,Great Kills,Staten Island,572000.0
1995,2200.0,,3.0,1983.0,1935.0,215 Bay 11 St,,Bath Beach,Brooklyn,1320000.0
1996,2571.0,2.0,1.0,3250.0,1955.0,4 University Pl,,Silver Lake,Staten Island,629000.0
1997,1600.0,3.0,2.5,1965.0,2004.0,26 Jewett Ave,,Port Richmond,Staten Island,530000.0
1998,2540.0,5.0,2.5,,1920.0,678 E 22nd St,,Flatbush,Brooklyn,1995000.0
1999,1640.0,3.0,2.0,3500.0,1935.0,633 Oakland Ave,,West Brighton,Staten Island,730000.0
2000,1200.0,2.0,2.0,,1955.0,640 W 231st St Apt 5C,,Riverdale,Bronx,362500.0
2001,1225.0,1.0,2.0,,1975.0,117 E 57th St Apt 40D,,Midtown East,New York,1715000.0
2002,1320.0,3.0,1.5,1420.0,1960.0,736 N Railroad Ave,Single Family Home,Dongan Hills,Staten Island,570000.0
2003,2000.0,3.0,3.0,,1908.0,24 Gramercy Park S Units 1 &amp; 2E,,Gramercy Park,Manhattan,3250000.0
2004,4352.0,6.0,6.0,,1901.0,67 2nd,Multi-Family Home,Gowanus,Brooklyn,6298500.0
2005,1088.0,3.0,2.0,950.0,1925.0,2042 W 7th St,Single Family Home,Gravesend,Brooklyn,799000.0
2006,1488.0,3.0,3.5,2500.0,2020.0,49 Hamilton St,Single Family Home,Stapleton,Staten Island,560000.0
2007,1057.0,3.0,1.0,3000.0,1930.0,15 Dana St,Single Family Home,West Brighton,Staten Island,610000.0
2008,975.0,2.0,1.0,,1959.0,1213 Avenue Z Apt F6,,Sheepshead Bay,Brooklyn,445000.0
2009,2000.0,3.0,2.5,3110.0,1999.0,121 Sharrott Ave,Single Family Home,Pleasant Plains,Staten Island,647000.0
2010,1080.0,2.0,1.0,,,657 E 26th St Apt 5R,,Flatbush,Brooklyn,435000.0
2011,3000.0,8.0,3.0,2003.0,1910.0,327 51st St,Multi-Family Home,Sunset Park,Brooklyn,890000.0
2012,1492.0,2.0,2.0,,2014.0,142 N 1st St Unit Ph,,Williamsburg,Brooklyn,2200000.0
2013,1850.0,3.0,2.5,,1925.0,22 Colonial,Single Family Home,Bay Ridge,Brooklyn,1400000.0
2014,,4.0,3.5,1919.0,1899.0,174 E 95th St,Single Family Home,Upper East Side,Manhattan,5550000.0
2015,,3.0,2.5,,1931.0,7 W 96th St Apt 15A,,Upper West Side,Manhattan,2150000.0
2016,1459.0,2.0,2.0,,1912.0,49 Chambers St Apt 9H,,Civic Center,New York,2500000.0
2017,1500.0,,,3000.0,2001.0,19 Noah Ct,Multi-Family Home,Mariners Harbor,Staten Island,
2018,715.0,2.0,1.0,,1988.0,30 Gardenia Ln Unit 97,,New Springville,Staten Island,340000.0
2019,783.0,1.0,1.0,,2014.0,388 Bridge St Apt 38E,,Downtown Brooklyn,New York,999000.0
2020,783.0,1.0,1.0,,2014.0,388 Bridge St Apt 38E,,Downtown Brooklyn,New York,999000.0
2021,1792.0,3.0,2.0,,2020.0,W 148st Ph A,,New Dorp,Staten Island,1995000.0
2022,550.0,0.0,1.0,700.0,1974.0,392 Maryland Ave Apt 2C,,Rosebank,Staten Island,165000.0
2023,750.0,1.0,1.0,,1967.0,300 E 40th St Apt 18M,,Murray Hill,Manhattan,799000.0
2024,,2.0,2.5,,1900.0,304 Warren St Unit 1,,Cobble Hill,Brooklyn,1875000.0
2025,1027.0,2.0,2.0,,2008.0,80 Metropolitan Ave Apt 5P,,Williamsburg,Brooklyn,1435000.0
2026,1843.0,2.0,2.0,,1900.0,160 Carroll St Apt 1,,Carroll Gardens,Brooklyn,1995000.0
2027,905.0,2.0,2.0,,1899.0,377 Degraw St Apt 3,,Cobble Hill,Brooklyn,1475000.0
2028,850.0,2.0,2.0,,2020.0,1673 Ocean Ave Unit 3A,,Midwood,Brooklyn,585000.0
2029,,3.0,2.0,,2006.0,1425 Greene Ave Apt 2,,Bushwick,Brooklyn,745000.0
2030,,,,,1900.0,23 St Felix St Unit Townhouse,,Fort Greene,Brooklyn,
2031,2078.0,3.0,2.5,,2020.0,269 14th St Unit 269,,Park Slope,Brooklyn,2695000.0
2032,940.0,2.0,2.0,,2020.0,269 14th St Units 269 &amp; 3B,,Park Slope,Brooklyn,1195000.0
2033,960.0,2.0,2.0,,1931.0,5-33 48th Ave Unit 5K,,Long Island City,Queens,1423500.0
2034,1000.0,2.0,1.0,,1964.0,601B Surf Ave Apt 8R,,Coney Island,Brooklyn,565000.0
2035,,2.0,2.0,,1963.0,363 E 76th St Unit 15HJ,,Upper East Side,Manhattan,1590000.0
2036,1095.0,2.0,2.0,,2015.0,337 E 62nd St Apt 2C,,Upper East Side,Manhattan,1400000.0
2037,,2.0,2.0,,1830.0,47-49 King St Unit 5,,SoHo,Manhattan,1350000.0
2038,,2.0,1.0,,,273 Nostrand Ave Apt 3A,,Bedford-Stuyvesant,Brooklyn,545000.0
2039,800.0,1.0,1.0,,1955.0,233 E 69th St Apt 9E,,Upper East Side,Manhattan,669000.0
2040,800.0,2.0,1.0,,1950.0,2241 Plumb 1 St Unit 6P,,Gerritsen Beach,Brooklyn,239000.0
2041,1050.0,1.0,1.5,,1985.0,211 Madison Ave Unit 3B,,Murray Hill,Manhattan,990000.0
2042,,0.0,1.0,,1930.0,77 Bleecker St Apt 1011,,Greenwich Village,Manhattan,615000.0
2043,,1.0,1.0,,1950.0,175 Adams St Apt 17E,,Downtown Brooklyn,New York,525000.0
2044,788.0,1.0,1.0,,,275 Webster Ave Apt 4I,,Kensington,Brooklyn,348000.0
2045,732.0,1.0,1.0,,1929.0,88 Greenwich St Apt 807,,Financial District,New York,795000.0
2046,,2.0,1.0,,1954.0,415 E 52nd St Apt 9MC,,Midtown East,New York,795000.0
2047,,0.0,1.0,,1985.0,75 Wall St Apt 18J,,Financial District,New York,570000.0
2048,522.0,1.0,1.0,,1989.0,1098 E 73rd St Unit 49,,Bergen Beach,Brooklyn,255000.0
2049,,6.0,3.0,4792.0,1920.0,211-38 43 Ave,Multi-Family Home,Bayside,New York,1520000.0
2050,,3.0,1.5,2614.0,1951.0,53-30 207th St,Single Family Home,Bayside,New York,843000.0
2051,,2.0,1.0,,1959.0,18-70 211th St Unit 6G,,Bayside,New York,285000.0
2052,1175.0,2.0,2.0,,2010.0,123 Washington St Ph 56B,,Financial District,New York,2200000.0
2053,737.0,2.0,1.5,2614.0,1925.0,60-77 59th Dr,Single Family Home,Maspeth,New York,669000.0
2054,1480.0,3.0,1.5,2614.0,1935.0,90-45 55th Ave,Single Family Home,Elmhurst,New York,888000.0
2055,,4.0,3.0,3485.0,1930.0,176-21 130th Ave,Single Family Home,St. Albans,Queens,630000.0
2056,,2.0,1.0,,1950.0,83-75 118 St Unit 1H,,Jamaica,Queens,340000.0
2057,841.0,1.0,1.0,,1961.0,382 Central Park W Apt 2B,,Upper West Side,Manhattan,1075000.0
2058,,3.0,2.5,1742.0,1930.0,247-18 89th Ave,Condo,Bellerose,New York,665000.0
2059,1005.0,2.0,1.0,,1940.0,73-12 35th Ave Unit C23,,Jackson Heights,New York,600000.0
2060,1005.0,2.0,1.0,,1940.0,73-12 35th Ave Unit C23,,Jackson Heights,New York,600000.0
2061,0.0,,,2705.0,1920.0,1836 48th St,Multi-Family Home,Borough Park,Brooklyn,
2062,0.0,,,,1930.0,43 W 61st St Apt 23X,,Upper West Side,Manhattan,
2063,0.0,,,2628.0,1935.0,11426 169th St,Single Family Home,St. Albans,Queens,
2064,0.0,,,3268.0,1910.0,15108 32nd Ave,Single Family Home,Flushing,New York,
2065,0.0,,,2750.0,1955.0,5028 Clearview Expy,Single Family Home,Auburndale,Queens,
2066,0.0,,,16117.2148,2009.0,460 Manhattan Ave Apt 2A,,Greenpoint,Brooklyn,
2067,0.0,,,6966.0,1930.0,1166 Brunswick Ave,Multi-Family Home,Far Rockaway,Queens,
2068,0.0,,,123274.9132,1972.0,2 Bay Club Dr Apt 4J,,Bayside,New York,
2069,0.0,,,2025.0,1925.0,480 Warren St,Multi-Family Home,Gowanus,Brooklyn,
2070,0.0,,,2700.0,1925.0,1018 E 21st St,Single Family Home,Midwood,Brooklyn,
2071,0.0,,,,,1519 Metropolitan Ave Apt 4C,,Parkchester,Bronx,
2072,0.0,,,1819.0,1950.0,3617 Eastchester Rd,Multi-Family Home,Williamsbridge,Bronx,
2073,0.0,,,1942.0,1935.0,6466 84th Pl,Single Family Home,Middle Village,New York,
2074,0.0,,,2500.0,1935.0,627 Beach Ave,Multi-Family Home,Clason Point,Bronx,
2075,0.0,,,1752.0,1950.0,2826 Collis Pl,Single Family Home,Throgs Neck,Bronx,
2076,0.0,,,2489.0,1925.0,2911 Avenue M,Single Family Home,Midwood,Brooklyn,
2077,0.0,,,4000.0,1920.0,628 E 5th St,Multi-Family Home,Kensington,Brooklyn,
2078,0.0,,,1785.0,1950.0,77 Aster Ct,Single Family Home,Gerritsen Beach,Brooklyn,
2079,0.0,,,4000.0,1935.0,25207 82nd Ave,Single Family Home,Bellerose,New York,
2080,0.0,,,4240.0,,6926 Bayfield Ave,Single Family Home,Far Rockaway,Queens,
2081,0.0,,,1712.0,1990.0,14074 Burden Cres,Multi-Family Home,Briarwood,Queens,
2082,0.0,,,1800.0,1925.0,101 Dare Ct,Single Family Home,Gerritsen Beach,Brooklyn,
2083,0.0,,,11761.2108,1902.0,418 Central Park W Apt 23,,Upper West Side,Manhattan,
2084,0.0,,,13939.2128,1909.0,504 W 110th St Apt 6E,,Upper West Side,Manhattan,
2085,0.0,,,2357.0,1925.0,8919 184th Pl,Single Family Home,Hollis,New York,
2086,0.0,,,2300.0,1920.0,10525 171st Pl,Single Family Home,Jamaica,New York,
2087,0.0,,,4000.0,1935.0,3324 167th St,Single Family Home,Flushing,New York,
2088,0.0,,,28314.026,1958.0,13710 Franklin Ave Apt 607,,Flushing,New York,
2089,0.0,,,1433.0,1955.0,2866 Gerritsen Ave,Single Family Home,Gerritsen Beach,Brooklyn,
2090,0.0,,,1787.0,1950.0,7917 Calamus Ave,Multi-Family Home,Maspeth,New York,
2091,0.0,,,5000.0,1925.0,8923 191st St,Single Family Home,Hollis,New York,
2092,0.0,,,,,100 Jay St Apt 29D,,DUMBO,Brooklyn,
2093,0.0,,,2136.0,1920.0,10420 124th St,Multi-Family Home,South Ozone Park,Queens,
2094,0.0,,,2500.0,1935.0,17333 106th Ave,Multi-Family Home,Jamaica,Queens,
2095,0.0,,,3041.0,,14740 224th St,Multi-Family Home,Springfield Gardens,Queens,
2096,0.0,,,4000.0,1950.0,4827 208th St,Single Family Home,Bayside,New York,
2097,0.0,,,2500.0,1925.0,11613 197th St,Single Family Home,St. Albans,Queens,
2098,0.0,,,2520.0,1925.0,17 Van Nostrand Ct,Single Family Home,Little Neck,New York,
2099,0.0,,,3325.0,1925.0,14951 20th Ave,,Whitestone,New York,
2100,0.0,,,3325.0,1935.0,1939 Yates Ave,Single Family Home,Morris Park,Bronx,
2101,0.0,,,,,8425 Elmhurst Ave Apt 3R,,Elmhurst,New York,
2102,0.0,,,3392.0,1920.0,3042 Lasalle Ave,Single Family Home,Pelham Bay,Bronx,
2103,0.0,,,2000.0,1930.0,6147 69th St,Single Family Home,Middle Village,Queens,
2104,,1.0,1.0,,1937.0,20 E 35th St Apt 14E,,Murray Hill,Manhattan,825000.0
2105,0.0,,,2585.0,1924.0,926 Montgomery St,Multi-Family Home,Crown Heights,Brooklyn,
2106,0.0,,,33541.230800000005,,155 Terrace Pl # 102,,Windsor Terrace,Brooklyn,
2107,0.0,,,3125.0,1905.0,10611 Waltham St,Multi-Family Home,Jamaica,Queens,
2108,0.0,,,4000.0,1940.0,18448 Grand Central Pkwy,Single Family Home,Jamaica Estates,Queens,
2109,0.0,,,2000.0,1930.0,10707 109th St,Single Family Home,South Ozone Park,Queens,
2110,0.0,,,4000.0,1950.0,8245 261st St,Single Family Home,Floral Park,Queens,
2111,0.0,,,3000.0,1920.0,2225 128th St,Multi-Family Home,College Point,New York,
2112,0.0,,,5520.0,1920.0,25717 147th Rd,Multi-Family Home,Rosedale,New York,
2113,0.0,,,1620.0,1854.0,140 Clinton St,Commercial,Brooklyn Heights,Brooklyn,
2114,0.0,,,,,1610 Metropolitan Ave Apt 6H,,Parkchester,Bronx,
2115,0.0,,,1655.0,1925.0,6455 59th Ave,Single Family Home,Maspeth,New York,
2116,0.0,,,1476.0,1945.0,3447 Olinville Ave,Single Family Home,Allerton,Bronx,
2117,0.0,,,3000.0,1940.0,11541 125th St,Single Family Home,South Ozone Park,Queens,
2118,0.0,,,3686.0,1955.0,3225 147th Pl,Single Family Home,Flushing,New York,
2119,0.0,,,3442.0,1960.0,9451 217th St,Single Family Home,Queens Village,New York,
2120,0.0,,,4247.0,,6926 Bayfield Ave,Single Family Home,Far Rockaway,New York,
2121,0.0,,,,1986.0,222 W 14th St Apt 12A,,West Village,Manhattan,
2122,0.0,,,1600.0,1950.0,284 Swinton Ave,Single Family Home,Throgs Neck,Bronx,
2123,0.0,,,2000.0,1905.0,7123 10th Ave,Commercial,Dyker Heights,Brooklyn,
2124,0.0,,,2500.0,1930.0,579 Chester St,Multi-Family Home,Brownsville,Brooklyn,
2125,0.0,,,2017.0,1901.0,6010 Catalpa Ave,Multi-Family Home,Ridgewood,New York,
2126,0.0,,,,,3044 29th St Apt 4L,,Astoria,Queens,
2127,0.0,,,2338.0,2002.0,1 Stanton Ct,Multi-Family Home,Clason Point,Bronx,
2128,0.0,,,1068.0,1900.0,4478 23rd St,Multi-Family Home,Long Island City,Queens,
2129,0.0,,,2000.0,1915.0,1023 Faile St # 1023C,,Foxhurst,Bronx,
2130,0.0,,,2500.0,1899.0,1792 Merrill St,Multi-Family Home,Parkchester,Bronx,
2131,0.0,,,2742.0,1945.0,4128 Gunther Ave,Single Family Home,Wakefield,Bronx,
2132,973.0,2.0,2.0,,2016.0,47 Bridge St Apt 3D,,Vinegar Hill,Brooklyn,1495000.0
2133,1100.0,3.0,1.0,,,2232 Brigham St Apt 4A,,Sheepshead Bay,Brooklyn,210000.0
2134,1512.0,3.0,1.5,,1983.0,373 Signs Rd Unit H,,Bulls Head,Staten Island,480000.0
2135,2279.0,,,3803.0,2020.0,84 Tyrrell St,Multi-Family Home,Tottenville,Staten Island,899000.0
2136,983.0,2.0,1.5,1300.0,1920.0,1249 E 59th St,Single Family Home,Flatlands,Brooklyn,469500.0
2137,,5.0,3.0,3000.0,1940.0,2337 E 1st St,Multi-Family Home,Gravesend,Brooklyn,1260000.0
2138,,0.0,1.0,,1930.0,433 W 34th St Apt 8P,,Hell's Kitchen,Manhattan,399000.0
2139,,3.0,2.0,,1960.0,5900 Arlington Ave Apt 4U,,Riverdale,Bronx,549000.0
2140,640.0,1.0,1.0,,2015.0,25-40 38th St Unit 3B,,Long Island City,Queens,675000.0
2141,2400.0,4.0,3.0,4433.0,1960.0,320 Whitman Dr,Single Family Home,Mill Basin,Brooklyn,1375000.0
2142,733.0,1.0,1.0,,1900.0,320 57th St Apt 3D,,Sunset Park,Brooklyn,435000.0
2143,1300.0,3.0,2.0,,2004.0,575 E New York Ave Apt 2D,,East Flatbush,Brooklyn,925000.0
2144,,1.0,1.0,,1959.0,345 Webster Ave Apt 4K,,Kensington,Brooklyn,400000.0
2145,988.0,2.0,2.0,,2020.0,1000 Union St Apt 4C,,Crown Heights,Brooklyn,1119000.0
2146,1210.0,2.0,2.0,,2007.0,343 4th Ave Apt 4Q,,Park Slope,Brooklyn,1250000.0
